"userId","avg_rating_Adventure","avg_rating_Animation","avg_rating_Children","avg_rating_Comedy","avg_rating_Fantasy","avg_rating_Romance","avg_rating_Drama","avg_rating_Action","avg_rating_Crime","avg_rating_Thriller","avg_rating_Horror","avg_rating_Mystery","avg_rating_Sci-Fi","avg_rating_IMAX","avg_rating_Documentary","avg_rating_War","avg_rating_Musical","avg_rating_Western","avg_rating_Film-Noir","Adventure","Animation","Children","Comedy","Fantasy","Romance","Drama","Action","Crime","Thriller","Horror","Mystery","Sci-Fi","IMAX","Documentary","War","Musical","Western","Film-Noir"
2509,3.31818181818182,3.45833333333333,3.3125,3.26666666666667,3.41176470588235,3.25,3.3,3.15217391304348,3.1,2.95,3.375,2.58333333333333,3.15,NA,NA,3.125,3.9,4,1.5,0.561224489795918,0.122448979591837,0.0816326530612245,0.306122448979592,0.173469387755102,0.122448979591837,0.255102040816327,0.469387755102041,0.102040816326531,0.306122448979592,0.0816326530612245,0.0612244897959184,0.408163265306122,0,0,0.0408163265306122,0.0510204081632653,0.0102040816326531,0.0102040816326531
2510,4,3.5,3,3.40384615384615,4,3.65,3.91071428571429,3.33333333333333,3.92857142857143,3.75,4.07142857142857,4.25,3.83333333333333,3,NA,3.66666666666667,4.25,3,NA,0.0909090909090909,0.0181818181818182,0.0363636363636364,0.472727272727273,0.145454545454545,0.181818181818182,0.509090909090909,0.163636363636364,0.127272727272727,0.181818181818182,0.127272727272727,0.0363636363636364,0.218181818181818,0.0181818181818182,0,0.0545454545454545,0.109090909090909,0.0363636363636364,0
2511,3.3,3,3,3.27272727272727,2.5,3.66666666666667,3.44444444444444,3.33333333333333,3.33333333333333,2.91666666666667,NA,3,4,NA,NA,5,3,NA,NA,0.344827586206897,0.0344827586206897,0.0344827586206897,0.379310344827586,0.0689655172413793,0.206896551724138,0.310344827586207,0.413793103448276,0.206896551724138,0.413793103448276,0,0.0689655172413793,0.206896551724138,0,0,0.0344827586206897,0.0344827586206897,0,0
2512,3.25,3.5,3.6,4.05882352941176,3.83333333333333,4.0625,3.92592592592593,3.375,3.85714285714286,3.73684210526316,3.5,3.5,2.85714285714286,3.66666666666667,NA,3.75,3.5,3.66666666666667,NA,0.230769230769231,0.0384615384615385,0.0961538461538462,0.326923076923077,0.115384615384615,0.307692307692308,0.519230769230769,0.307692307692308,0.134615384615385,0.365384615384615,0.0384615384615385,0.0384615384615385,0.134615384615385,0.0576923076923077,0,0.0769230769230769,0.0384615384615385,0.0576923076923077,0
2513,4.11627906976744,4.25,4.29166666666667,3.89259259259259,4.34782608695652,3.81,4.02564102564103,3.91208791208791,3.95505617977528,3.81122448979592,4.05,3.81481481481481,3.925,4,4,4.30434782608696,3.75,4.32142857142857,4.7,0.129129129129129,0.012012012012012,0.036036036036036,0.405405405405405,0.0690690690690691,0.15015015015015,0.468468468468468,0.273273273273273,0.267267267267267,0.294294294294294,0.0600600600600601,0.0810810810810811,0.12012012012012,0.003003003003003,0.003003003003003,0.0690690690690691,0.00600600600600601,0.042042042042042,0.015015015015015
2514,3.6,4.5,4.5,4.25,5,4.83333333333333,4,3.42857142857143,2.75,3.55555555555556,NA,NA,3.5,4.5,NA,4.5,4.5,4,NA,0.25,0.1,0.1,0.4,0.1,0.3,0.6,0.35,0.2,0.45,0,0,0.2,0.1,0,0.1,0.1,0.05,0
2515,3.80769230769231,4.06060606060606,3.96875,3.63157894736842,3.58823529411765,3.42105263157895,3.53030303030303,3.38095238095238,4,3.44736842105263,2.66666666666667,3.64285714285714,3.29411764705882,4,3,2.8,4.05555555555556,1,3.66666666666667,0.18705035971223,0.237410071942446,0.23021582733813,0.410071942446043,0.122302158273381,0.136690647482014,0.474820143884892,0.151079136690647,0.18705035971223,0.273381294964029,0.0431654676258993,0.100719424460432,0.122302158273381,0.0143884892086331,0.0143884892086331,0.0359712230215827,0.129496402877698,0.0143884892086331,0.0215827338129496
2516,3.3,5,4.66666666666667,3,4.33333333333333,3.83333333333333,3.75,3.72222222222222,3.4,3.55555555555556,4,2.5,3.28571428571429,5,NA,4.33333333333333,5,3.25,NA,0.294117647058824,0.0588235294117647,0.0882352941176471,0.235294117647059,0.0882352941176471,0.176470588235294,0.352941176470588,0.529411764705882,0.147058823529412,0.264705882352941,0.0294117647058824,0.0588235294117647,0.205882352941176,0.0588235294117647,0,0.0882352941176471,0.0588235294117647,0.117647058823529,0
2517,4.22222222222222,4.25,4.2,3.86363636363636,3.8,4.27272727272727,4.38709677419355,4,4.33333333333333,3.73333333333333,3.6,4.1,4.14285714285714,NA,NA,4.75,4.33333333333333,5,5,0.285714285714286,0.0634920634920635,0.0793650793650794,0.349206349206349,0.0793650793650794,0.174603174603175,0.492063492063492,0.238095238095238,0.0476190476190476,0.238095238095238,0.0793650793650794,0.158730158730159,0.111111111111111,0,0,0.0634920634920635,0.0476190476190476,0.0158730158730159,0.0158730158730159
2518,2.71428571428571,NA,2,2.88888888888889,2.25,2.8,2.96666666666667,2.90909090909091,3.5,2.84615384615385,2.66666666666667,3.14285714285714,3,NA,NA,2.33333333333333,NA,NA,NA,0.127272727272727,0,0.0181818181818182,0.327272727272727,0.0727272727272727,0.181818181818182,0.545454545454545,0.2,0.145454545454545,0.236363636363636,0.0545454545454545,0.127272727272727,0.0727272727272727,0,0,0.0545454545454545,0,0,0
2519,3.5,NA,3.75,3.61111111111111,2.5,3.3,3.73333333333333,3.375,3.94444444444444,3.75,3.72727272727273,3.8,3.25,3.25,NA,NA,NA,NA,NA,0.0882352941176471,0,0.0588235294117647,0.264705882352941,0.0294117647058824,0.147058823529412,0.441176470588235,0.117647058823529,0.264705882352941,0.470588235294118,0.323529411764706,0.147058823529412,0.117647058823529,0.0588235294117647,0,0,0,0,0
2520,3.54285714285714,4.5,3.75,3.6530612244898,3.375,3.64285714285714,3.96153846153846,3.46938775510204,3.8695652173913,3.55882352941176,4,3.4,3.76470588235294,4,NA,4,4.5,3.5,4,0.333333333333333,0.019047619047619,0.0380952380952381,0.466666666666667,0.0761904761904762,0.133333333333333,0.247619047619048,0.466666666666667,0.219047619047619,0.323809523809524,0.0380952380952381,0.0476190476190476,0.161904761904762,0.00952380952380952,0,0.0761904761904762,0.0380952380952381,0.0571428571428571,0.019047619047619
2521,4.22727272727273,3.85714285714286,4.125,4.125,3.91666666666667,2.75,4.33333333333333,4.75,4,4.5625,4.75,4.5,4.31818181818182,4.75,NA,NA,0.5,5,NA,0.5,0.318181818181818,0.181818181818182,0.363636363636364,0.272727272727273,0.181818181818182,0.409090909090909,0.272727272727273,0.0454545454545455,0.363636363636364,0.181818181818182,0.0454545454545455,0.5,0.0909090909090909,0,0,0.0454545454545455,0.0454545454545455,0
2522,1,3.5,3,3,1,2.83333333333333,2.375,NA,4,NA,3,NA,3,NA,NA,1,3.33333333333333,NA,NA,0.05,0.2,0.15,0.95,0.05,0.3,0.4,0,0.15,0,0.05,0,0.05,0,0,0.05,0.15,0,0
2523,3.26041666666667,3.125,3.03846153846154,3.07291666666667,3.08823529411765,3.33333333333333,3.57943925233645,3.30921052631579,3.6046511627907,3.39130434782609,3.02380952380952,3.41379310344828,3.33333333333333,3.33333333333333,3.5,3.8421052631579,3.16666666666667,4.1875,4,0.230769230769231,0.0384615384615385,0.0625,0.230769230769231,0.0817307692307692,0.158653846153846,0.514423076923077,0.365384615384615,0.206730769230769,0.331730769230769,0.100961538461538,0.139423076923077,0.129807692307692,0.0144230769230769,0.00480769230769231,0.0913461538461538,0.0288461538461538,0.0384615384615385,0.00961538461538462
2524,2.875,NA,1,2.44444444444444,2.5,3.5,3.76666666666667,3.27777777777778,3.83333333333333,3.66666666666667,NA,NA,2.875,4,NA,3.5,NA,3.5,NA,0.148148148148148,0,0.037037037037037,0.333333333333333,0.037037037037037,0.259259259259259,0.555555555555556,0.333333333333333,0.222222222222222,0.222222222222222,0,0,0.148148148148148,0.037037037037037,0,0.148148148148148,0,0.037037037037037,0
2525,4.19565217391304,4.28571428571429,4.26744186046512,4.27027027027027,4.16666666666667,4.21428571428571,4.29166666666667,4.09803921568627,4.07142857142857,4.15625,4.5,4.3,4.22222222222222,3.94444444444444,NA,4.25,4.36666666666667,NA,NA,0.621621621621622,0.441441441441441,0.387387387387387,0.333333333333333,0.27027027027027,0.126126126126126,0.216216216216216,0.45945945945946,0.0630630630630631,0.144144144144144,0.00900900900900901,0.045045045045045,0.324324324324324,0.243243243243243,0,0.018018018018018,0.135135135135135,0,0
2526,4.25806451612903,3.375,3.6,3.79591836734694,4.53125,4.12962962962963,4.28888888888889,4.22058823529412,4.5,4.58333333333333,4.0625,4.35714285714286,4.38235294117647,5,NA,4.75,3.41666666666667,4.5,5,0.292452830188679,0.0754716981132075,0.0943396226415094,0.462264150943396,0.150943396226415,0.254716981132075,0.424528301886792,0.320754716981132,0.150943396226415,0.226415094339623,0.0754716981132075,0.0660377358490566,0.160377358490566,0.0660377358490566,0,0.0377358490566038,0.0566037735849057,0.00943396226415094,0.00943396226415094
2527,4.14765100671141,4.45454545454545,4.04761904761905,3.88888888888889,4.02941176470588,3.56756756756757,3.98019801980198,3.83870967741935,3.73913043478261,3.78518518518519,3.93617021276596,3.77777777777778,4.1474358974359,NA,NA,3.95454545454545,4,4.1,5,0.400537634408602,0.0295698924731183,0.0564516129032258,0.241935483870968,0.0913978494623656,0.0994623655913978,0.271505376344086,0.583333333333333,0.123655913978495,0.362903225806452,0.126344086021505,0.0483870967741935,0.419354838709677,0,0,0.0591397849462366,0.0188172043010753,0.0268817204301075,0.00268817204301075
2528,2.8,2,2,2,1,3,2.35483870967742,3,3.42857142857143,2.375,1,3.42857142857143,1,NA,1,1.5,2,2.66666666666667,NA,0.0909090909090909,0.0363636363636364,0.0545454545454545,0.418181818181818,0.0181818181818182,0.290909090909091,0.563636363636364,0.109090909090909,0.127272727272727,0.145454545454545,0.0545454545454545,0.127272727272727,0.0545454545454545,0,0.0181818181818182,0.0363636363636364,0.0363636363636364,0.0545454545454545,0
2529,3.10526315789474,3.35294117647059,3.21374045801527,2.94967532467532,3.05639097744361,2.92105263157895,3.16152019002375,2.875,2.86458333333333,2.95986622073579,2.875,3.11261261261261,2.94333333333333,2.5,3.72727272727273,3.17741935483871,2.96774193548387,3.38888888888889,2.77777777777778,0.24332977588047,0.108858057630736,0.139807897545358,0.328708644610459,0.141942369263607,0.182497331910352,0.449306296691569,0.23906083244397,0.153681963713981,0.319103521878335,0.0597652081109925,0.11846318036286,0.16008537886873,0.0715048025613661,0.0117395944503735,0.0330843116328709,0.0330843116328709,0.0192102454642476,0.0096051227321238
2530,3.36363636363636,5,3.33333333333333,3.47619047619048,3.28571428571429,3,3.06666666666667,3,3.5,3.13333333333333,4,3.75,4,NA,NA,NA,1,NA,NA,0.261904761904762,0.0238095238095238,0.0714285714285714,0.5,0.166666666666667,0.238095238095238,0.357142857142857,0.285714285714286,0.142857142857143,0.357142857142857,0.0238095238095238,0.0952380952380952,0.119047619047619,0,0,0,0.0238095238095238,0,0
2531,3.5,NA,NA,4.71428571428571,5,4.875,4.53846153846154,3,5,4.75,3.5,4.66666666666667,NA,3,NA,4,5,NA,NA,0.1,0,0,0.35,0.05,0.4,0.65,0.1,0.2,0.2,0.1,0.15,0,0.05,0,0.05,0.05,0,0
2532,3.13333333333333,4.3,4.5,2.97727272727273,4.16666666666667,3.125,3.76744186046512,2.95238095238095,4.17857142857143,3.95238095238095,3.25,4.5,3.19230769230769,2,3,2.81818181818182,4.5,3.5,4.7,0.185185185185185,0.0617283950617284,0.037037037037037,0.271604938271605,0.0740740740740741,0.246913580246914,0.530864197530864,0.259259259259259,0.17283950617284,0.259259259259259,0.0246913580246914,0.0987654320987654,0.160493827160494,0.0246913580246914,0.037037037037037,0.135802469135802,0.0123456790123457,0.0246913580246914,0.0617283950617284
2533,3.97368421052632,3.9375,3.85,4.23076923076923,3.6,3.92857142857143,4.19827586206897,3.78260869565217,4.32,3.85185185185185,3.9,3.6,4.42857142857143,3.83333333333333,4.66666666666667,4.5,4.13636363636364,5,NA,0.182692307692308,0.0769230769230769,0.0961538461538462,0.25,0.0480769230769231,0.134615384615385,0.557692307692308,0.221153846153846,0.240384615384615,0.259615384615385,0.0480769230769231,0.0480769230769231,0.134615384615385,0.0576923076923077,0.0576923076923077,0.0673076923076923,0.105769230769231,0.00961538461538462,0
2534,3.85714285714286,3.25,3.25,3.40909090909091,3.5,4,3.68421052631579,3.70454545454545,4.05555555555556,3.81578947368421,4,4.5,4,4,4,3.83333333333333,3.75,NA,4.75,0.291666666666667,0.0416666666666667,0.0416666666666667,0.229166666666667,0.145833333333333,0.125,0.395833333333333,0.458333333333333,0.1875,0.395833333333333,0.0416666666666667,0.125,0.25,0.0208333333333333,0.0208333333333333,0.0625,0.0416666666666667,0,0.0416666666666667
2535,3.19540229885058,3.46153846153846,3.13953488372093,3.0414201183432,3.41379310344828,3.15909090909091,3.49308755760369,3.28333333333333,3.47058823529412,3.32758620689655,2.64705882352941,3.62068965517241,3.01818181818182,3.5,3,3.91891891891892,3.19354838709677,3.40909090909091,4,0.182773109243697,0.0273109243697479,0.0903361344537815,0.355042016806723,0.0609243697478992,0.184873949579832,0.455882352941176,0.252100840336134,0.178571428571429,0.243697478991597,0.0357142857142857,0.0609243697478992,0.115546218487395,0.00420168067226891,0.00630252100840336,0.0777310924369748,0.0651260504201681,0.046218487394958,0.0147058823529412
2536,3.16666666666667,4,3,4.3,3.28571428571429,3.33333333333333,3.86111111111111,3.73076923076923,3.66666666666667,4.25,4.88888888888889,4.16666666666667,4.03571428571429,2.83333333333333,NA,2.83333333333333,5,4,NA,0.243243243243243,0.0540540540540541,0.027027027027027,0.27027027027027,0.189189189189189,0.0810810810810811,0.486486486486487,0.351351351351351,0.162162162162162,0.324324324324324,0.243243243243243,0.162162162162162,0.378378378378378,0.0810810810810811,0,0.0810810810810811,0.027027027027027,0.027027027027027,0
2537,4.26315789473684,4.5,4.5,4.33333333333333,3.78571428571429,3.92105263157895,3.87820512820513,4.16666666666667,3.83333333333333,3.69230769230769,3.5,3.66666666666667,3.85483870967742,3.7,3.16666666666667,4.5,4,3.5,NA,0.177570093457944,0.0467289719626168,0.0467289719626168,0.11214953271028,0.0654205607476635,0.177570093457944,0.728971962616822,0.14018691588785,0.11214953271028,0.242990654205607,0.0280373831775701,0.14018691588785,0.289719626168224,0.0467289719626168,0.0280373831775701,0.0186915887850467,0.0186915887850467,0.00934579439252336,0
2538,4,4.5,4.625,3.79545454545455,4.07142857142857,3.69230769230769,4.06060606060606,3.9,4.21428571428571,3.95,4.11111111111111,4.29166666666667,3.1,4.5,NA,3.25,4.75,3.5,NA,0.158730158730159,0.0793650793650794,0.0634920634920635,0.349206349206349,0.111111111111111,0.206349206349206,0.523809523809524,0.238095238095238,0.222222222222222,0.317460317460317,0.142857142857143,0.19047619047619,0.0793650793650794,0.0476190476190476,0,0.0317460317460317,0.0317460317460317,0.0158730158730159,0
2539,3.08783783783784,3.3,3.16666666666667,3.44628099173554,3.015625,3.64130434782609,3.6685393258427,3.14912280701754,3.71323529411765,3.34713375796178,3.33464566929134,3.3265306122449,3.175,2.52,3.63461538461538,3.625,3.5,2.25,3.8,0.164444444444444,0.0444444444444444,0.0133333333333333,0.268888888888889,0.142222222222222,0.102222222222222,0.395555555555556,0.253333333333333,0.151111111111111,0.348888888888889,0.282222222222222,0.108888888888889,0.222222222222222,0.0555555555555556,0.0577777777777778,0.0177777777777778,0.0133333333333333,0.00444444444444444,0.0111111111111111
2540,3.6,1,3.25,3.68181818181818,2.5,3.375,3.1875,3.6,2.5,NA,4,NA,4.5,4,NA,3.66666666666667,3.1,NA,NA,0.5,0.05,0.2,0.55,0.1,0.2,0.4,0.25,0.1,0,0.05,0,0.15,0.05,0,0.3,0.25,0,0
2541,3.95,3.25,3,3.83333333333333,4.08333333333333,4,3.59375,3.58333333333333,3.8,3.3125,NA,4.5,3,3.5,4,3.5,NA,NA,NA,0.37037037037037,0.0740740740740741,0.037037037037037,0.111111111111111,0.222222222222222,0.0740740740740741,0.592592592592593,0.444444444444444,0.185185185185185,0.296296296296296,0,0.037037037037037,0.259259259259259,0.148148148148148,0.037037037037037,0.111111111111111,0,0,0
2542,3,3,3,3.16666666666667,2.25,3.71428571428571,3.75,3.55555555555556,3.30769230769231,3.52,3.5,3,3.42857142857143,4,NA,4.4,3,3,NA,0.2,0.02,0.04,0.24,0.08,0.14,0.48,0.54,0.26,0.5,0.04,0.04,0.14,0.02,0,0.1,0.02,0.06,0
2543,3.64705882352941,4.125,3.85,3.8695652173913,4.2,4.13333333333333,4.12121212121212,3.5,4,4.07142857142857,NA,5,3.5,4.33333333333333,NA,4,4.14285714285714,4,NA,0.253731343283582,0.119402985074627,0.298507462686567,0.343283582089552,0.149253731343284,0.223880597014925,0.492537313432836,0.238805970149254,0.119402985074627,0.208955223880597,0,0.0149253731343284,0.0597014925373134,0.0447761194029851,0,0.0597014925373134,0.104477611940299,0.0298507462686567,0
2544,3.67241379310345,3.78260869565217,3.64705882352941,3.73333333333333,3.8125,3.61111111111111,3.84375,3.67241379310345,3.76315789473684,3.58823529411765,3.66666666666667,3.625,3.65384615384615,3.7,NA,3.9,4,NA,NA,0.358024691358025,0.283950617283951,0.209876543209877,0.37037037037037,0.197530864197531,0.111111111111111,0.395061728395062,0.358024691358025,0.234567901234568,0.209876543209877,0.037037037037037,0.0987654320987654,0.320987654320988,0.0617283950617284,0,0.0617283950617284,0.0123456790123457,0,0
2545,3.24,4,3.55555555555556,3.47619047619048,2.9375,4.12,3.6,2.92307692307692,3.58823529411765,3.23809523809524,2.83333333333333,3.75,3.33333333333333,5,3,3.4,3.66666666666667,2.5,5,0.181159420289855,0.0144927536231884,0.0652173913043478,0.456521739130435,0.115942028985507,0.181159420289855,0.543478260869565,0.188405797101449,0.123188405797101,0.152173913043478,0.0434782608695652,0.0579710144927536,0.108695652173913,0.0072463768115942,0.0072463768115942,0.036231884057971,0.0434782608695652,0.0144927536231884,0.0072463768115942
2546,4.28181818181818,4.10416666666667,4.1,4.02325581395349,4.2,4.15384615384615,4.25,4.29850746268657,4.22413793103448,4.25714285714286,4.38461538461539,4.25,4.29787234042553,4.21739130434783,4.25,4.33333333333333,4.4,4.75,4.5,0.359477124183007,0.156862745098039,0.163398692810458,0.281045751633987,0.130718954248366,0.0849673202614379,0.379084967320261,0.437908496732026,0.189542483660131,0.22875816993464,0.0849673202614379,0.065359477124183,0.30718954248366,0.150326797385621,0.0130718954248366,0.0392156862745098,0.0326797385620915,0.0130718954248366,0.0065359477124183
2547,4.26666666666667,4.5,4.5,3.95555555555556,4,4.31034482758621,4.35087719298246,3.73684210526316,4.36363636363636,4,2.75,4.33333333333333,3.94736842105263,4,4.5,5,4.33333333333333,NA,5,0.148514851485149,0.0198019801980198,0.0792079207920792,0.445544554455446,0.0594059405940594,0.287128712871287,0.564356435643564,0.188118811881188,0.108910891089109,0.108910891089109,0.0396039603960396,0.0594059405940594,0.188118811881188,0.0099009900990099,0.0198019801980198,0.0297029702970297,0.0891089108910891,0,0.0099009900990099
2548,3.92105263157895,3.92307692307692,3.91666666666667,3.76315789473684,3.9,3.84782608695652,3.83333333333333,3.75,3.76923076923077,3.54166666666667,3.125,3.5,3.875,4,NA,4.16666666666667,3.75,4,NA,0.279411764705882,0.191176470588235,0.176470588235294,0.279411764705882,0.147058823529412,0.338235294117647,0.661764705882353,0.235294117647059,0.191176470588235,0.176470588235294,0.0588235294117647,0.0294117647058824,0.117647058823529,0.102941176470588,0,0.0441176470588235,0.0588235294117647,0.0147058823529412,0
2549,4.25,4.55,4.32142857142857,4.39473684210526,4.13157894736842,4.52083333333333,4.62,4.3125,4.5,4.125,NA,4,4.46153846153846,3.42857142857143,NA,3.66666666666667,4.625,2,NA,0.433333333333333,0.333333333333333,0.233333333333333,0.316666666666667,0.316666666666667,0.4,0.416666666666667,0.266666666666667,0.0333333333333333,0.0666666666666667,0,0.0166666666666667,0.216666666666667,0.116666666666667,0,0.05,0.0666666666666667,0.0166666666666667,0
2550,4.71794871794872,4.63636363636364,4.66666666666667,4.4375,4.66666666666667,4.32352941176471,4.32,4.64705882352941,4.3125,4.43939393939394,5,4.64285714285714,4.72916666666667,4.66666666666667,NA,4.25,5,4,3,0.433333333333333,0.122222222222222,0.133333333333333,0.266666666666667,0.166666666666667,0.188888888888889,0.277777777777778,0.566666666666667,0.177777777777778,0.366666666666667,0.0111111111111111,0.0777777777777778,0.266666666666667,0.1,0,0.0444444444444444,0.0555555555555556,0.0222222222222222,0.0111111111111111
2551,0.8,0.5,0.5,1.57142857142857,0.75,1.66666666666667,2.0625,1.13636363636364,3.25,2.9,1,NA,1.11111111111111,NA,0.5,NA,NA,NA,NA,0.434782608695652,0.0434782608695652,0.0434782608695652,0.304347826086957,0.0869565217391304,0.130434782608696,0.347826086956522,0.478260869565217,0.173913043478261,0.217391304347826,0.0434782608695652,0,0.391304347826087,0,0.0434782608695652,0,0,0,0
2552,3.75,3,2.5,3.34848484848485,3.5,3.5,3.41489361702128,3.93243243243243,3.72916666666667,3.82758620689655,4.33333333333333,4.11111111111111,4,4.16666666666667,NA,3.875,2.25,2.25,NA,0.330097087378641,0.0388349514563107,0.0485436893203883,0.320388349514563,0.0970873786407767,0.12621359223301,0.45631067961165,0.359223300970874,0.233009708737864,0.281553398058252,0.029126213592233,0.087378640776699,0.242718446601942,0.058252427184466,0,0.0388349514563107,0.0194174757281553,0.0194174757281553,0
2553,3.83333333333333,4.5,4.5,3.85714285714286,4,4,3.83333333333333,3.44444444444444,3.625,3.61538461538462,3.5,4,4,4.5,NA,2,4.5,NA,NA,0.285714285714286,0.0952380952380952,0.0952380952380952,0.333333333333333,0.0476190476190476,0.142857142857143,0.285714285714286,0.428571428571429,0.380952380952381,0.619047619047619,0.0952380952380952,0.0476190476190476,0.0476190476190476,0.0952380952380952,0,0.0476190476190476,0.0952380952380952,0,0
2554,2.19565217391304,2.85106382978723,2.52272727272727,3.01383399209486,2.34246575342466,2.80851063829787,3.16313559322034,2.29299363057325,3.03465346534653,2.89568345323741,2.63636363636364,3.24,2.5,2.05555555555556,2.5,2.90625,3.35714285714286,2.75,4.25,0.246869409660107,0.0840787119856887,0.0787119856887299,0.452593917710197,0.130590339892665,0.168157423971377,0.422182468694097,0.280858676207513,0.180679785330948,0.24865831842576,0.0590339892665474,0.0894454382826476,0.21824686940966,0.0644007155635063,0.00178890876565295,0.0286225402504472,0.0250447227191413,0.0107334525939177,0.00715563506261181
2555,4.1,3.33333333333333,3.33333333333333,3.35714285714286,3.72222222222222,3.41176470588235,3.46875,3.8046875,3.6304347826087,3.71590909090909,4,3.2,3.86538461538462,4.33333333333333,NA,3.66666666666667,3,3.41666666666667,2.5,0.283018867924528,0.0283018867924528,0.0283018867924528,0.330188679245283,0.0849056603773585,0.160377358490566,0.30188679245283,0.60377358490566,0.216981132075472,0.415094339622642,0.0660377358490566,0.0471698113207547,0.245283018867925,0.0283018867924528,0,0.0566037735849057,0.00943396226415094,0.0566037735849057,0.00943396226415094
2556,3.28861788617886,3.25,3.13095238095238,3.27016129032258,3.27966101694915,3.36764705882353,3.4234693877551,3.36607142857143,3.42307692307692,3.50526315789474,3.78571428571429,3.58974358974359,3.27272727272727,3.38461538461538,3.375,3.41176470588235,3.20588235294118,3.4,3.625,0.244047619047619,0.0714285714285714,0.0833333333333333,0.492063492063492,0.117063492063492,0.202380952380952,0.388888888888889,0.333333333333333,0.154761904761905,0.188492063492063,0.0138888888888889,0.0773809523809524,0.152777777777778,0.0773809523809524,0.00793650793650794,0.0337301587301587,0.0337301587301587,0.0198412698412698,0.00793650793650794
2557,3.78030303030303,3.75,3.53448275862069,3.41975308641975,3.77586206896552,3.75490196078431,3.92460317460317,3.67567567567568,3.9468085106383,3.83571428571429,3.77272727272727,3.81481481481481,3.57692307692308,3.5625,4,3.94117647058824,3.5625,4,NA,0.265060240963855,0.104417670682731,0.116465863453815,0.325301204819277,0.116465863453815,0.204819277108434,0.506024096385542,0.29718875502008,0.188755020080321,0.281124497991968,0.0441767068273092,0.108433734939759,0.156626506024096,0.0963855421686747,0.0200803212851406,0.0682730923694779,0.0321285140562249,0.0240963855421687,0
2558,3.78125,3.66666666666667,3.66666666666667,3.8,3.61111111111111,3.4,3.61428571428571,4.17391304347826,4.11904761904762,3.79166666666667,3.25,4.33333333333333,3.68181818181818,4.375,NA,4.5,2.5,4,4.5,0.258064516129032,0.0483870967741935,0.0483870967741935,0.241935483870968,0.145161290322581,0.161290322580645,0.564516129032258,0.370967741935484,0.338709677419355,0.387096774193548,0.032258064516129,0.0967741935483871,0.17741935483871,0.0645161290322581,0,0.0806451612903226,0.0161290322580645,0.0161290322580645,0.0161290322580645
2559,3.71428571428571,5,3.4,2.6,4,5,3.90909090909091,3.5,5,4.16666666666667,5,5,4,5,NA,3,4.5,2,5,0.28,0.04,0.2,0.2,0.16,0.04,0.44,0.32,0.16,0.24,0.08,0.16,0.08,0.04,0,0.04,0.08,0.04,0.04
2560,3,4,4,2.64285714285714,3,3,2.76923076923077,2.92857142857143,2.83333333333333,2.64285714285714,2,3.33333333333333,3.4,NA,NA,4,NA,NA,NA,0.324324324324324,0.027027027027027,0.027027027027027,0.378378378378378,0.108108108108108,0.216216216216216,0.351351351351351,0.378378378378378,0.162162162162162,0.378378378378378,0.027027027027027,0.0810810810810811,0.135135135135135,0,0,0.0540540540540541,0,0,0
2561,3.1875,3.75,3.6,3.41666666666667,3.25,3.33333333333333,2.88888888888889,2.80952380952381,3.5,2.75,NA,3,3.36363636363636,NA,NA,NA,3,NA,NA,0.41025641025641,0.102564102564103,0.128205128205128,0.307692307692308,0.102564102564103,0.0769230769230769,0.230769230769231,0.538461538461538,0.153846153846154,0.512820512820513,0,0.0512820512820513,0.282051282051282,0,0,0,0.0512820512820513,0,0
2562,3.66071428571429,3.27777777777778,3.40909090909091,3.77215189873418,3.64285714285714,4.05405405405405,3.67164179104478,3.58695652173913,3.6875,3.46341463414634,3.51851851851852,3.60869565217391,3.61428571428571,3,NA,4,3.78947368421053,3.71428571428571,3.5,0.282828282828283,0.0909090909090909,0.111111111111111,0.398989898989899,0.141414141414141,0.186868686868687,0.338383838383838,0.232323232323232,0.0808080808080808,0.207070707070707,0.136363636363636,0.116161616161616,0.353535353535354,0.00505050505050505,0,0.0404040404040404,0.095959595959596,0.0353535353535354,0.0202020202020202
2563,4.76923076923077,4.5,4.5,4.5,4.75,NA,5,4.75,4.9,4.66666666666667,NA,4.75,4.8125,4.92857142857143,NA,NA,NA,NA,NA,0.619047619047619,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0952380952380952,0,0.142857142857143,0.666666666666667,0.238095238095238,0.428571428571429,0,0.19047619047619,0.380952380952381,0.333333333333333,0,0,0,0,0
2564,1.63,0.833333333333333,1.27777777777778,1.375,1.05555555555556,2.4,3.18840579710145,2.35820895522388,2.52083333333333,3.26612903225806,1.95,3.27777777777778,2.42222222222222,2.4,NA,2.875,NA,2,NA,0.316455696202532,0.0379746835443038,0.0569620253164557,0.278481012658228,0.113924050632911,0.158227848101266,0.436708860759494,0.424050632911392,0.151898734177215,0.392405063291139,0.0632911392405063,0.113924050632911,0.284810126582278,0.0316455696202532,0,0.0506329113924051,0,0.00632911392405063,0
2565,4.203125,4.3,4.17857142857143,3.725,4.38235294117647,4.22727272727273,4.06818181818182,3.98333333333333,3.79545454545455,3.75,2,3.54545454545455,3.6,4.07142857142857,NA,3.9375,4,3,NA,0.323232323232323,0.101010101010101,0.141414141414141,0.404040404040404,0.171717171717172,0.111111111111111,0.444444444444444,0.303030303030303,0.222222222222222,0.262626262626263,0.0202020202020202,0.111111111111111,0.101010101010101,0.141414141414141,0,0.0808080808080808,0.0101010101010101,0.0101010101010101,0
